47456405986.0,1,7,25361.0,theoreticalPoints,
47456406086.0,1,7,25461.0,theoreticalPoints,
47456406186.0,1,7,25561.0,theoreticalPoints,
47456406286.0,1,7,25661.0,theoreticalPoints,
47456406386.0,1,7,25761.0,theoreticalPoints,
47456406486.0,1,7,25861.0,theoreticalPoints,
47456406586.0,1,7,25961.0,theoreticalPoints,
47456406686.0,1,7,26061.0,theoreticalPoints,
47456406786.0,1,7,26161.0,theoreticalPoints,
47456406886.0,1,7,26261.0,theoreticalPoints,
47456406986.0,1,7,26361.0,theoreticalPoints,
47456407086.0,1,7,26461.0,theoreticalPoints,
47456407186.0,1,7,26561.0,theoreticalPoints,
47456407286.0,1,7,26661.0,theoreticalPoints,
47456407386.0,1,7,26761.0,theoreticalPoints,
47456407486.0,1,7,26861.0,theoreticalPoints,
47456407586.0,1,7,26961.0,theoreticalPoints,
47456407686.0,1,7,27061.0,theoreticalPoints,
47456407786.0,1,7,27161.0,theoreticalPoints,
47456407886.0,1,7,27261.0,theoreticalPoints,
47456407986.0,1,7,27361.0,theoreticalPoints,
47456408086.0,1,7,27461.0,theoreticalPoints,
47456408186.0,1,7,27561.0,theoreticalPoints,
47456408286.0,1,7,27661.0,theoreticalPoints,
47456408386.0,1,7,27761.0,theoreticalPoints,
47456408486.0,1,7,27861.0,theoreticalPoints,
47456408586.0,1,7,27961.0,theoreticalPoints,
47456408686.0,1,7,28061.0,theoreticalPoints,
47456408786.0,1,7,28161.0,theoreticalPoints,
47456408886.0,1,7,28261.0,theoreticalPoints,
47456408986.0,1,7,28361.0,theoreticalPoints,
47456409086.0,1,7,28461.0,theoreticalPoints,
47456409186.0,1,7,28561.0,theoreticalPoints,
47456409286.0,1,7,28661.0,theoreticalPoints,
47456409386.0,1,7,28761.0,theoreticalPoints,
47456409486.0,1,7,28861.0,theoreticalPoints,
47456409586.0,1,7,28961.0,theoreticalPoints,
47456409686.0,1,7,29061.0,theoreticalPoints,
47456409786.0,1,7,29161.0,theoreticalPoints,
47456409886.0,1,7,29261.0,theoreticalPoints,
47456409986.0,1,7,29361.0,theoreticalPoints,
47456410086.0,1,7,29461.0,theoreticalPoints,
47456410186.0,1,7,29561.0,theoreticalPoints,
47456410286.0,1,7,29661.0,theoreticalPoints,
47456410386.0,1,7,29761.0,theoreticalPoints,
47456410486.0,1,7,29861.0,theoreticalPoints,
47456410586.0,1,7,29961.0,theoreticalPoints,
47456410712.0,2,14,1162.0,theoreticalPoints,
47456410812.0,2,14,1262.0,theoreticalPoints,
47456410912.0,2,14,1362.0,theoreticalPoints,
47456411012.0,2,14,1462.0,theoreticalPoints,
47456411112.0,2,14,1562.0,theoreticalPoints,
47456411212.0,2,14,1662.0,theoreticalPoints,
47456411312.0,2,14,1762.0,theoreticalPoints,
47456411412.0,2,14,1862.0,theoreticalPoints,
47456411512.0,2,14,1962.0,theoreticalPoints,
47456411612.0,2,14,2062.0,theoreticalPoints,
47456411712.0,2,14,2162.0,theoreticalPoints,
47456411812.0,2,14,2262.0,theoreticalPoints,
47456411912.0,2,14,2362.0,theoreticalPoints,
47456412012.0,2,14,2462.0,theoreticalPoints,
47456412112.0,2,14,2562.0,theoreticalPoints,
47456412212.0,2,14,2662.0,theoreticalPoints,
47456412312.0,2,14,2762.0,theoreticalPoints,
47456412412.0,2,14,2862.0,theoreticalPoints,
47456412512.0,2,14,2962.0,theoreticalPoints,
47456412612.0,2,14,3062.0,theoreticalPoints,
47456412712.0,2,14,3162.0,theoreticalPoints,
47456412812.0,2,14,3262.0,theoreticalPoints,
47456412912.0,2,14,3362.0,theoreticalPoints,
47456413012.0,2,14,3462.0,theoreticalPoints,
47456413112.0,2,14,3562.0,theoreticalPoints,
47456413212.0,2,14,3662.0,theoreticalPoints,
47456413312.0,2,14,3762.0,theoreticalPoints,
47456413412.0,2,14,3862.0,theoreticalPoints,
47456413512.0,2,14,3962.0,theoreticalPoints,
47456413612.0,2,14,4062.0,theoreticalPoints,
47456413712.0,2,14,4162.0,theoreticalPoints,
47456413812.0,2,14,4262.0,theoreticalPoints,
47456413912.0,2,14,4362.0,theoreticalPoints,
47456414012.0,2,14,4462.0,theoreticalPoints,
47456414112.0,2,14,4562.0,theoreticalPoints,
47456414212.0,2,14,4662.0,theoreticalPoints,
47456414312.0,2,14,4762.0,theoreticalPoints,
47456414412.0,2,14,4862.0,theoreticalPoints,
47456414512.0,2,14,4962.0,theoreticalPoints,
47456414612.0,2,14,5062.0,theoreticalPoints,
47456414712.0,2,14,5162.0,theoreticalPoints,
47456414812.0,2,14,5262.0,theoreticalPoints,
47456414912.0,2,14,5362.0,theoreticalPoints,
47456415012.0,2,14,5462.0,theoreticalPoints,
47456415112.0,2,14,5562.0,theoreticalPoints,
47456415212.0,2,14,5662.0,theoreticalPoints,
47456415312.0,2,14,5762.0,theoreticalPoints,
47456415412.0,2,14,5862.0,theoreticalPoints,
47456415512.0,2,14,5962.0,theoreticalPoints,
47456415612.0,2,14,6062.0,theoreticalPoints,
47456415712.0,2,14,6162.0,theoreticalPoints,
47456415812.0,2,14,6262.0,theoreticalPoints,
47456415912.0,2,14,6362.0,theoreticalPoints,
47456416012.0,2,14,6462.0,theoreticalPoints,
47456416112.0,2,14,6562.0,theoreticalPoints,
47456416212.0,2,14,6662.0,theoreticalPoints,
47456416312.0,2,14,6762.0,theoreticalPoints,
47456416412.0,2,14,6862.0,theoreticalPoints,
47456416512.0,2,14,6962.0,theoreticalPoints,
47456416612.0,2,14,7062.0,theoreticalPoints,
47456416748.0,1,7,30038.0,theoreticalPoints,
47456416848.0,1,7,30138.0,theoreticalPoints,
47456416948.0,1,7,30238.0,theoreticalPoints,
47456417048.0,1,7,30338.0,theoreticalPoints,
47456417148.0,1,7,30438.0,theoreticalPoints,
47456417248.0,1,7,30538.0,theoreticalPoints,
47456417348.0,1,7,30638.0,theoreticalPoints,
47456417448.0,1,7,30738.0,theoreticalPoints,
47456417548.0,1,7,30838.0,theoreticalPoints,
47456417648.0,1,7,30938.0,theoreticalPoints,
47456417748.0,1,7,31038.0,theoreticalPoints,
47456417848.0,1,7,31138.0,theoreticalPoints,
47456417948.0,1,7,31238.0,theoreticalPoints,
47456418048.0,1,7,31338.0,theoreticalPoints,
47456418148.0,1,7,31438.0,theoreticalPoints,
47456418248.0,1,7,31538.0,theoreticalPoints,
47456418348.0,1,7,31638.0,theoreticalPoints,
47456418448.0,1,7,31738.0,theoreticalPoints,
47456418548.0,1,7,31838.0,theoreticalPoints,
47456418648.0,1,7,31938.0,theoreticalPoints,
47456418748.0,1,7,32038.0,theoreticalPoints,
47456418848.0,1,7,32138.0,theoreticalPoints,
47456418948.0,1,7,32238.0,theoreticalPoints,
47456419048.0,1,7,32338.0,theoreticalPoints,
47456419148.0,1,7,32438.0,theoreticalPoints,
47456419248.0,1,7,32538.0,theoreticalPoints,
47456419412.0,1,7,32683.0,theoreticalPoints,
47456419512.0,1,7,32783.0,theoreticalPoints,
47456419612.0,1,7,32883.0,theoreticalPoints,
47456419712.0,1,7,32983.0,theoreticalPoints,
47456419812.0,1,7,33083.0,theoreticalPoints,
47456419912.0,1,7,33183.0,theoreticalPoints,
47456420012.0,1,7,33283.0,theoreticalPoints,
47456420112.0,1,7,33383.0,theoreticalPoints,
47456420212.0,1,7,33483.0,theoreticalPoints,
47456420312.0,1,7,33583.0,theoreticalPoints,
47456420412.0,1,7,33683.0,theoreticalPoints,
47456420512.0,1,7,33783.0,theoreticalPoints,
47456420612.0,1,7,33883.0,theoreticalPoints,
47456420712.0,1,7,33983.0,theoreticalPoints,
47456420812.0,1,7,34083.0,theoreticalPoints,
47456420912.0,1,7,34183.0,theoreticalPoints,
47456421012.0,1,7,34283.0,theoreticalPoints,
47456421112.0,1,7,34383.0,theoreticalPoints,
47456421212.0,1,7,34483.0,theoreticalPoints,
47456421312.0,1,7,34583.0,theoreticalPoints,
47456421412.0,1,7,34683.0,theoreticalPoints,
47456421512.0,1,7,34783.0,theoreticalPoints,
47456421612.0,1,7,34883.0,theoreticalPoints,
47456421712.0,1,7,34983.0,theoreticalPoints,
47456421812.0,1,7,35083.0,theoreticalPoints,
47456421912.0,1,7,35183.0,theoreticalPoints,
47456422012.0,1,7,35283.0,theoreticalPoints,
47456422112.0,1,7,35383.0,theoreticalPoints,
47456422212.0,1,7,35483.0,theoreticalPoints,
47456422312.0,1,7,35583.0,theoreticalPoints,
47456422412.0,1,7,35683.0,theoreticalPoints,
47456422512.0,1,7,35783.0,theoreticalPoints,
47456422612.0,1,7,35883.0,theoreticalPoints,
47456422712.0,1,7,35983.0,theoreticalPoints,
47456422812.0,1,7,36083.0,theoreticalPoints,
47456422912.0,1,7,36183.0,theoreticalPoints,
47456423012.0,1,7,36283.0,theoreticalPoints,
47456423112.0,1,7,36383.0,theoreticalPoints,
47456423212.0,1,7,36483.0,theoreticalPoints,
47456423312.0,1,7,36583.0,theoreticalPoints,
47456423412.0,1,7,36683.0,theoreticalPoints,
47456423512.0,1,7,36783.0,theoreticalPoints,
47456423612.0,1,7,36883.0,theoreticalPoints,
47456423712.0,1,7,36983.0,theoreticalPoints,
47456423812.0,1,7,37083.0,theoreticalPoints,
47456423912.0,1,7,37183.0,theoreticalPoints,
47456424012.0,1,7,37283.0,theoreticalPoints,
47456424112.0,1,7,37383.0,theoreticalPoints,
47456424212.0,1,7,37483.0,theoreticalPoints,
47456424312.0,1,7,37583.0,theoreticalPoints,
47456424412.0,1,7,37683.0,theoreticalPoints,
47456424512.0,1,7,37783.0,theoreticalPoints,
47456424612.0,1,7,37883.0,theoreticalPoints,
47456424712.0,1,7,37983.0,theoreticalPoints,
47456424812.0,1,7,38083.0,theoreticalPoints,
47456424912.0,1,7,38183.0,theoreticalPoints,
47456425012.0,1,7,38283.0,theoreticalPoints,
47456425112.0,1,7,38383.0,theoreticalPoints,
47456425212.0,1,7,38483.0,theoreticalPoints,
47456425312.0,1,7,38583.0,theoreticalPoints,
47456425458.0,1,7,38699.0,theoreticalPoints,
47456425558.0,1,7,38799.0,theoreticalPoints,
47456425658.0,1,7,38899.0,theoreticalPoints,
47456425758.0,1,7,38999.0,theoreticalPoints,
47456425858.0,1,7,39099.0,theoreticalPoints,
47456425958.0,1,7,39199.0,theoreticalPoints,
47456426058.0,1,7,39299.0,theoreticalPoints,
47456426158.0,1,7,39399.0,theoreticalPoints,
47456426258.0,1,7,39499.0,theoreticalPoints,
47456426358.0,1,7,39599.0,theoreticalPoints,
47456426458.0,1,7,39699.0,theoreticalPoints,
47456426558.0,1,7,39799.0,theoreticalPoints,
47456426658.0,1,7,39899.0,theoreticalPoints,
47456426758.0,1,7,39999.0,theoreticalPoints,
47456426858.0,1,7,40099.0,theoreticalPoints,
47456426958.0,1,7,40199.0,theoreticalPoints,
47456427058.0,1,7,40299.0,theoreticalPoints,
47456427158.0,1,7,40399.0,theoreticalPoints,
47456427258.0,1,7,40499.0,theoreticalPoints,
47456427358.0,1,7,40599.0,theoreticalPoints,
47456427458.0,1,7,40699.0,theoreticalPoints,
47456427558.0,1,7,40799.0,theoreticalPoints,
47456427658.0,1,7,40899.0,theoreticalPoints,
47456427758.0,1,7,40999.0,theoreticalPoints,
47456427858.0,1,7,41099.0,theoreticalPoints,
47456427958.0,1,7,41199.0,theoreticalPoints,
47456428058.0,1,7,41299.0,theoreticalPoints,
47456428158.0,1,7,41399.0,theoreticalPoints,
47456428258.0,1,7,41499.0,theoreticalPoints,
47456428358.0,1,7,41599.0,theoreticalPoints,
47456428458.0,1,7,41699.0,theoreticalPoints,
47456428558.0,1,7,41799.0,theoreticalPoints,
47456428658.0,1,7,41899.0,theoreticalPoints,
47456428758.0,1,7,41999.0,theoreticalPoints,
47456428858.0,1,7,42099.0,theoreticalPoints,
47456428958.0,1,7,42199.0,theoreticalPoints,
47456429058.0,1,7,42299.0,theoreticalPoints,
47456429158.0,1,7,42399.0,theoreticalPoints,
47456429268.0,2,14,7177.0,theoreticalPoints,
47456429368.0,2,14,7277.0,theoreticalPoints,
47456429468.0,2,14,7377.0,theoreticalPoints,
47456429568.0,2,14,7477.0,theoreticalPoints,
47456429668.0,2,14,7577.0,theoreticalPoints,
47456429768.0,2,14,7677.0,theoreticalPoints,
47456429868.0,2,14,7777.0,theoreticalPoints,
47456429968.0,2,14,7877.0,theoreticalPoints,
47456430068.0,2,14,7977.0,theoreticalPoints,
47456430168.0,2,14,8077.0,theoreticalPoints,
47456430268.0,2,14,8177.0,theoreticalPoints,
47456430368.0,2,14,8277.0,theoreticalPoints,
47456430468.0,2,14,8377.0,theoreticalPoints,
47456430568.0,2,14,8477.0,theoreticalPoints,
47456430668.0,2,14,8577.0,theoreticalPoints,
47456430768.0,2,14,8677.0,theoreticalPoints,
47456430868.0,2,14,8777.0,theoreticalPoints,
47456430968.0,2,14,8877.0,theoreticalPoints,
47456431068.0,2,14,8977.0,theoreticalPoints,
47456431168.0,2,14,9077.0,theoreticalPoints,
47456431268.0,2,14,9177.0,theoreticalPoints,
47456431368.0,2,14,9277.0,theoreticalPoints,
47456431468.0,2,14,9377.0,theoreticalPoints,
47456431568.0,2,14,9477.0,theoreticalPoints,
47456431668.0,2,14,9577.0,theoreticalPoints,
47456431768.0,2,14,9677.0,theoreticalPoints,
47456431868.0,2,14,9777.0,theoreticalPoints,
47456431968.0,2,14,9877.0,theoreticalPoints,
47456432068.0,2,14,9977.0,theoreticalPoints,
47456432168.0,2,14,10077.0,theoreticalPoints,
47456432268.0,2,14,10177.0,theoreticalPoints,
47456432368.0,2,14,10277.0,theoreticalPoints,
47456432468.0,2,14,10377.0,theoreticalPoints,
47456432568.0,2,14,10477.0,theoreticalPoints,
47456432668.0,2,14,10577.0,theoreticalPoints,
47456432768.0,2,14,10677.0,theoreticalPoints,
47456432868.0,2,14,10777.0,theoreticalPoints,
47456432968.0,2,14,10877.0,theoreticalPoints,
47456433068.0,2,14,10977.0,theoreticalPoints,
47456433168.0,2,14,11077.0,theoreticalPoints,
47456433268.0,2,14,11177.0,theoreticalPoints,
47456433368.0,2,14,11277.0,theoreticalPoints,
47456433468.0,2,14,11377.0,theoreticalPoints,
47456433568.0,2,14,11477.0,theoreticalPoints,
47456433668.0,2,14,11577.0,theoreticalPoints,
47456433768.0,2,14,11677.0,theoreticalPoints,
47456433868.0,2,14,11777.0,theoreticalPoints,
47456433968.0,2,14,11877.0,theoreticalPoints,
47456434068.0,2,14,11977.0,theoreticalPoints,
47456434168.0,2,14,12077.0,theoreticalPoints,
47456434268.0,2,14,12177.0,theoreticalPoints,
47456434368.0,2,14,12277.0,theoreticalPoints,
47456434468.0,2,14,12377.0,theoreticalPoints,
47456434568.0,2,14,12477.0,theoreticalPoints,
47456434668.0,2,14,12577.0,theoreticalPoints,
47456434768.0,2,14,12677.0,theoreticalPoints,
47456434868.0,2,14,12777.0,theoreticalPoints,
47456434968.0,2,14,12877.0,theoreticalPoints,
47456435068.0,2,14,12977.0,theoreticalPoints,
47456435168.0,2,14,13077.0,theoreticalPoints,
47456435268.0,2,14,13177.0,theoreticalPoints,
47456435368.0,2,14,13277.0,theoreticalPoints,
47456435468.0,2,14,13377.0,theoreticalPoints,
47456435568.0,2,14,13477.0,theoreticalPoints,
47456435668.0,2,14,13577.0,theoreticalPoints,
47456435768.0,2,14,13677.0,theoreticalPoints,
47456435925.0,1,7,42409.0,theoreticalPoints,
47456436025.0,1,7,42509.0,theoreticalPoints,
47456436125.0,1,7,42609.0,theoreticalPoints,
47456436225.0,1,7,42709.0,theoreticalPoints,
47456436325.0,1,7,42809.0,theoreticalPoints,
47456436425.0,1,7,42909.0,theoreticalPoints,
47456436525.0,1,7,43009.0,theoreticalPoints,
47456436625.0,1,7,43109.0,theoreticalPoints,
47456436725.0,1,7,43209.0,theoreticalPoints,
47456436825.0,1,7,43309.0,theoreticalPoints,
47456436925.0,1,7,43409.0,theoreticalPoints,
47456437025.0,1,7,43509.0,theoreticalPoints,
47456437125.0,1,7,43609.0,theoreticalPoints,
47456437225.0,1,7,43709.0,theoreticalPoints,
47456437325.0,1,7,43809.0,theoreticalPoints,
47456437425.0,1,7,43909.0,theoreticalPoints,
47456437525.0,1,7,44009.0,theoreticalPoints,
47456437625.0,1,7,44109.0,theoreticalPoints,
47456437725.0,1,7,44209.0,theoreticalPoints,
47456437825.0,1,7,44309.0,theoreticalPoints,
47456437925.0,1,7,44409.0,theoreticalPoints,
47456438025.0,1,7,44509.0,theoreticalPoints,
47456438125.0,1,7,44609.0,theoreticalPoints,
47456438225.0,1,7,44709.0,theoreticalPoints,
47456438325.0,1,7,44809.0,theoreticalPoints,
47456438425.0,1,7,44909.0,theoreticalPoints,
47456438525.0,1,7,45009.0,theoreticalPoints,
47456438625.0,1,7,45109.0,theoreticalPoints,
47456438725.0,1,7,45209.0,theoreticalPoints,
47456438825.0,1,7,45309.0,theoreticalPoints,
47456438925.0,1,7,45409.0,theoreticalPoints,
47456439025.0,1,7,45509.0,theoreticalPoints,
47456439125.0,1,7,45609.0,theoreticalPoints,
47456439225.0,1,7,45709.0,theoreticalPoints,
47456439325.0,1,7,45809.0,theoreticalPoints,
47456439425.0,1,7,45909.0,theoreticalPoints,
47456439525.0,1,7,46009.0,theoreticalPoints,
47456439625.0,1,7,46109.0,theoreticalPoints,
47456439725.0,1,7,46209.0,theoreticalPoints,
47456439825.0,1,7,46309.0,theoreticalPoints,
47456439925.0,1,7,46409.0,theoreticalPoints,
47456440025.0,1,7,46509.0,theoreticalPoints,
47456440125.0,1,7,46609.0,theoreticalPoints,
