State,timerID,elapsedMs,phase,turnNumber,activePlayer,priorityPlayer
6,47456405886", 7, 25261 , "Phase_Main1", 1, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
5,47456405886", 7, 25261 , "Phase_Beginning", 1, 1, 2, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
8,47456410612", 7, 29937 , "Phase_Main1", 1, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
23,47456410612", 14, 1062 , "Phase_Main1", 2, 2, 2, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
22,47456410612", 14, 1062 , "Phase_Beginning", 2, 2, 1,NAN,[ 1, 2, 3, 4, 5, 6, 7 ]
21,47456410612", 14, 1062 , "Phase_Beginning", 2, 2, 2,NAN,[ 1, 2, 3, 4, 5, 6, 7 ]
20,47456410612", 14, 1062 , "Phase_Beginning", 2, 2, 1,NAN,[ 1, 2, 3, 4, 5, 6, 7 ]
18,47456410612", 14, 1062 , "Phase_Ending", 1, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
17,47456410612", 14, 1062 , "Phase_Ending", 1, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
16,47456410612", 14, 1062 , "Phase_Main2", 1, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
15,47456410612", 14, 1062 , "Phase_Main2", 1, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
14,47456410612", 14, 1062 , "Phase_Combat", 1, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
13,47456410612", 14, 1062 , "Phase_Combat", 1, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
12,47456410612", 14, 1062 , "Phase_Combat", 1, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
11,47456410612", 14, 1062 , "Phase_Combat", 1, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
10,47456410612", 14, 1062 , "Phase_Combat", 1, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
9,47456410612", 14, 1062 , "Phase_Combat", 1, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
8,47456410612", 14, 1062 , "Phase_Main1", 1, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
27,47456416648", 7, 29938 , "Phase_Combat", 2, 2, 1, 1,NAN]
26,47456416648", 7, 29938 , "Phase_Combat", 2, 2, 2, 2,NAN]
25,47456416648", 7, 29938 , "Phase_Main1", 2, 2, 1, 2,NAN]
28,47456419312", 7, 32582 , "Phase_Combat", 2, 2, 2, 1,NAN]
35,47456419312", 7, 32583 , "Phase_Ending", 2, 2, 1, 1,NAN]
34,47456419312", 7, 32583 , "Phase_Ending", 2, 2, 2, 1,NAN]
33,47456419312", 7, 32583 , "Phase_Main2", 2, 2, 1, 1,NAN]
32,47456419312", 7, 32583 , "Phase_Main2", 2, 2, 2, 1,NAN]
31,47456419312", 7, 32583 , "Phase_Combat", 2, 2, 1, 1,NAN]
30,47456419312", 7, 32583 , "Phase_Combat", 2, 2, 2, 1,NAN]
29,47456419312", 7, 32583 , "Phase_Combat", 2, 2, 1, 1,NAN]
28,47456419312", 7, 32583 , "Phase_Combat", 2, 2, 2, 1,NAN]
40,47456425358", 7, 38599 , "Phase_Main1", 3, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
39,47456425358", 7, 38599 , "Phase_Beginning", 3, 1, 2,NAN,[ 1, 2, 3, 4, 5, 6, 7 ]
38,47456425358", 7, 38599 , "Phase_Beginning", 3, 1, 1,NAN,[ 1, 2, 3, 4, 5, 6, 7 ]
37,47456425358", 7, 38599 , "Phase_Beginning", 3, 1, 2,NAN,[ 1, 2, 3, 4, 5, 6, 7 ]
60,47456429168", 14, 7077 , "Phase_Main1", 4, 2, 2, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
59,47456429168", 14, 7077 , "Phase_Beginning", 4, 2, 1,NAN,[ 1, 2, 3, 4, 5, 6, 7 ]
58,47456429168", 14, 7077 , "Phase_Beginning", 4, 2, 2,NAN,[ 1, 2, 3, 4, 5, 6, 7 ]
57,47456429168", 14, 7077 , "Phase_Beginning", 4, 2, 1,NAN,[ 1, 2, 3, 4, 5, 6, 7 ]
55,47456429168", 14, 7077 , "Phase_Ending", 3, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
54,47456429168", 14, 7077 , "Phase_Ending", 3, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
53,47456429168", 14, 7077 , "Phase_Main2", 3, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
52,47456429168", 14, 7077 , "Phase_Main2", 3, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
51,47456429168", 14, 7077 , "Phase_Combat", 3, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
50,47456429168", 14, 7077 , "Phase_Combat", 3, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
49,47456429168", 14, 7077 , "Phase_Combat", 3, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
48,47456429168", 14, 7077 , "Phase_Combat", 3, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
47,47456429168", 14, 7077 , "Phase_Combat", 3, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
46,47456429168", 14, 7077 , "Phase_Combat", 3, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
45,47456429168", 14, 7077 , "Phase_Main1", 3, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
44,47456429168", 14, 7077 , "Phase_Main1", 3, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
43,47456429168", 14, 7077 , "Phase_Main1", 3, 1, 2, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
80,47456435825", 7, 42309 , "Phase_Main1", 5, 1, 1, 1,[ 1, 2, 3, 4, 5, 6, 7 ]
79,47456435825", 7, 42309 , "Phase_Beginning", 5, 1, 2,NAN,[ 1, 2, 3, 4, 5, 6, 7 ]
78,47456435825", 7, 42309 , "Phase_Beginning", 5, 1, 1,NAN,[ 1, 2, 3, 4, 5, 6, 7 ]
77,47456435825", 7, 42309 , "Phase_Beginning", 5, 1, 2,NAN,[ 1, 2, 3, 4, 5, 6, 7 ]
75,47456435825", 7, 42309 , "Phase_Ending", 4, 2, 1, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
74,47456435825", 7, 42309 , "Phase_Ending", 4, 2, 2, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
73,47456435825", 7, 42309 , "Phase_Main2", 4, 2, 1, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
72,47456435825", 7, 42309 , "Phase_Main2", 4, 2, 2, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
71,47456435825", 7, 42309 , "Phase_Combat", 4, 2, 1, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
70,47456435825", 7, 42309 , "Phase_Combat", 4, 2, 2, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
69,47456435825", 7, 42309 , "Phase_Combat", 4, 2, 1, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
68,47456435825", 7, 42309 , "Phase_Combat", 4, 2, 2, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
67,47456435825", 7, 42309 , "Phase_Combat", 4, 2, 1, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
66,47456435825", 7, 42309 , "Phase_Combat", 4, 2, 2, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
65,47456435825", 7, 42309 , "Phase_Main1", 4, 2, 1, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
64,47456435825", 7, 42309 , "Phase_Main1", 4, 2, 2, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
63,47456435825", 7, 42309 , "Phase_Main1", 4, 2, 1, 2,[ 1, 2, 3, 4, 5, 6, 7 ]
81,47456457406", 7, 63878 , "Phase_Main1", 5, 1, 2, 1,NAN]
84,47456457406", 7, 63879 , "Phase_Combat", 5, 1, 1, 1,NAN]
83,47456457406", 7, 63879 , "Phase_Combat", 5, 1, 2, 1,NAN]
82,47456457406", 7, 63879 , "Phase_Combat", 5, 1, 1, 1,NAN]
81,47456457406", 7, 63879 , "Phase_Main1", 5, 1, 2, 1,NAN]
86,47456458511", 7, 64971 , "Phase_Combat", 5, 1, 1, 1,NAN]
87,47456459050", 7, 65504 , "Phase_Combat", 5, 1, 2, 1,NAN]
88,47456459050", 14, 13639 , "Phase_Combat", 5, 1, 1, 2,NAN]
87,47456459050", 14, 13639 , "Phase_Combat", 5, 1, 2, 1,NAN]
89,47456460822", 7, 65505 , "Phase_Combat", 5, 1, 1, 1,NAN]
89,47456460822", 14, 15405 , "Phase_Combat", 5, 1, 1, 1,NAN]
90,47456461914", 7, 66577 , "Phase_Combat", 5, 1, 2, 1,NAN]
95,47456461914", 7, 66578 , "Phase_Main2", 5, 1, 1, 1,NAN]
94,47456461914", 7, 66578 , "Phase_Combat", 5, 1, 2, 1,NAN]
